label	data
0	"LSE  'sets  date  for  takeover  deal'  |||    The  London  Stock  Exchange  (LSE)  is  planning  to  announce  a  preferred  takeover  by  the  end  of  the  month,  newspaper  reports  claim.  |||    The  Sunday  Telegraph  said  the  LSE's  plan  was  further  evidence  it  wants  to  retain  tight  control  over  its  destiny.  Both  Deutsche  Boerse  and  rival  Euronext  held  talks  with  the  London  market  last  week  over  a  possible  offer.  A  £1.3bn  offer  from  Deutsche  Boerse  has  already  been  rejected,  while  Euronext  has  said  it  will  make  an  all  cash  bid.  Speculation  suggests  that  Paris-based  Euronext  has  the  facilities  in  place  to  make  a  bid  of  £1.4bn,  while  its  German  rival  may  up  its  bid  to  the  £1.5bn  mark.  Neither  has  yet  tabled  a  formal  bid,  but  the  LSE  is  expected  to  hold  further  talks  with  the  two  parties  later  this  week.  However,  the  Sunday  Telegraph  report  added  that  there  are  signs  that  Deutsche  Boerse  chief  executive  Werner  Seifert  is  becoming  increasingly  impatient  with  the  LSE's  managed  bid  process.  |||    Despite  insisting  he  wants  to  agree  a  recommended  deal  with  the  LSE's  board,  the  newspaper  suggested  he  may  pull  out  of  the  process  and  put  an  offer  directly  to  shareholders  instead.  The  newspaper  also  claimed  Mr  Seifert  was  becoming  ""increasingly  frustrated""  with  the  pace  of  negotiations  since  Deutsche  Boerse's  £1.3bn  offer  was  rejected  in  mid-December,  in  particular  the  LSE's  decision  to  suspend  talks  over  the  Christmas  period.  Meanwhile,  the  German  exchange's  offer  has  come  under  fire  recently.  Unions  for  Deutsche  Boerse  staff  in  Frankfurt  have  reportedly  expressed  fears  that  up  to  300  jobs  would  be  moved  to  London  if  the  takeover  is  successful.  Others  claim  it  will  weaken  the  city's  status  as  Europe's  financial  centre,  while  German  politicians  are  also  said  to  be  angry  over  the  market  operator's  promise  to  move  its  headquarters  to  London  if  a  bid  is  successful.  A  further  stumbling  block  is  Deutsche  Boerse's  control  over  its  Clearstream  unit,  the  clearing  house  that  processes  securities  transactions.  LSE  shareholders  fear  it  would  create  a  monopoly  situation,  weakening  the  position  of  shareholders  when  negotiating  lower  transaction  fees  for  share  dealings.  LSE  and  Euronext  do  not  have  control  over  their  clearing  and  settlement  operations,  a  situation  which  critics  say  is  more  transparent  and  competitive." 

1	"French  honour  for  director  Parker  |||    British  film  director  Sir  Alan  Parker  has  been  made  an  officer  in  the  Order  of  Arts  and  Letters,  one  of  France's  highest  cultural  honours.  |||    Sir  Alan  received  his  decoration  in  Paris  on  Wednesday  from  French  Culture  Minister  Renaud  Donnedieu  de  Vabres.  ""You  have  explored  the  possibilities  of  film  with  an  immense  talent,""  Mr  de  Vabres  said  as  he  presented  the  award.  Parker  praised  French  films,  saying:  ""Hollywood,  which  created  modern  cinema,  uses  it  only  as  a  commodity.""  He  told  the  minister:  ""I  am  honoured  to  be  thus  distinguished  by  France,  the  flag  carrier  of  cinema  throughout  the  world.""  Sir  Alan's  films  include  Oscar-winning  Fame  plus  Midnight  Express  and  The  Commitments.  |||    A  founding  member  of  the  Director's  Guild  of  Great  Britain,  he  is  a  former  chairman  of  the  UK  Film  Council  and  on  the  board  of  the  British  Film  Institute.  ""Through  your  work  and  your  campaigns,  you  have  shown  us  how  the  artist  occupies  an  essential  place  in  our  contemporary  society,""  Mr  de  Vabres  said.  ""Through  your  dreams  which  you  show  us,  through  the  links  that  you  weave,  you  question  the  world  through  the  mirror  of  your  work.""  He  also  cited  the  director's  2003  film  The  Life  of  David  Gale,  in  which  Kevin  Spacey  played  a  man  on  Death  Row,  as  proof  of  his  ""veritable  artistic  commitment  against  the  death  sentence""." 

1	"Download  chart  debut  is  delayed  |||    The  inclusion  of  downloaded  music  in  the  official  singles  chart  has  been  delayed  for  a  month.  |||    The  British  Phonographic  Industry  (BPI)  had  planned  to  include  download  formats  in  the  chart  from  20  March.  But  the  date  has  been  put  back  to  17  April  to  create  a  ""level  playing  field""  for  independent  labels.  The  BPI  is  concerned  that  independent  repertoire  is  not  adequately  represented  online  and  said  they  were  looking  at  ways  of  rectifying  it.  |||    BPI  chairman  Peter  Jamieson  said:  ""The  inclusion  of  download  formats  in  the  Official  UK  Singles  Chart  is  the  most  significant  development  in  the  charts  for  20  years.  |||    ""But  for  a  multitude  of  reasons  the  current  chart  representation  of  independent  repertoire  at  the  major  download  outlets  is  poor.  ""I  am  very  pleased  we  have  secured  this  delay  on  behalf  of  independents.  We  have  to  try  and  establish  a  realistic  'level  playing  field'  of  opportunity.  The  Official  UK  Charts  are  run  by  The  Official  UK  Charts  Company  (OCC)  -  a  joint  venture  between  the  BPI  and  the  British  Association  of  Record  Dealers  (BARD).  At  an  OCC  board  meeting  on  Wednesday,  the  OCC  board  agreed  with  BPI  members  that  the  20  March  start  date  be  postponed.  Download  formats  will  now  be  included  in  the  Official  UK  Singles  Chart  for  the  first  time  in  the  chart  published  on  17  April  -  the  sales  week  beginning  10  April.  The  US  has  already  merged  downloaded  singles  into  its  Billboard  Hot  100  chart." 

2	"Conservative  MP  defects  to  Labour  |||    A  Conservative  MP  and  former  minister  has  defected  to  Labour.  |||    Robert  Jackson,  58,  MP  for  Wantage  in  Oxfordshire,  said  he  was  disillusioned  with  the  party's  leadership  and  its  ""dangerous""  views  on  Europe.  Prime  Minister  Tony  Blair  declared  himself  ""delighted"",  saying  Mr  Jackson  would  be  warmly  welcomed  by  Labour  MPs.  Mr  Jackson,  who  has  clashed  with  his  leaders  over  tuition  fees  and  Europe  in  the  past,  served  as  higher  education  minister  between  1987  and  1990.  In  a  letter  to  his  constituency  chairman  he  wrote:  ""It  is  in  the  country's  best  interest  that  Tony  Blair  rather  than  Michael  Howard  should  form  the  next  government.""  While  saying  he  admired  Mr  Blair's  ""courageous""  leadership  of  the  country,  he  bitterly  criticised  the  Conservatives  stance  on  Europe.  ""The  Conservative  Party's  hostility  to  Europe  has  now  hardened  to  the  point  at  which  it  advocates  the  unilateral  denunciation  of  Britain's  treaty  obligations,""  he  wrote.  |||    Mr  Blair  said  Mr  Jackson  was  a  ""decent,  fair-minded  and  dedicated  public  servant...  who  will  be  warmly  welcome  by  Labour  MPs  and  members"".  ""As  he  rightly  says,  [the  Conservatives]  have  learned  nothing  from  their  two  election  defeats  and  are,  if  anything,  drifting  further  rightwards,""  he  added.  A  spokesman  for  Michael  Howard  said  Mr  Jackson's  views  on  policy  issues  were  ""very  different""  from  those  of  the  party  leadership.  ""He  believes  students  should  pay  tuition  fees,  that  Tony  Blair  should  not  be  criticised  over  his  handling  of  the  Iraq  war  and  that  more  powers  should  be  given  to  Europe,""  the  spokesman  said.  He  added  that  it  was  not  surprising  Mr  Jackson  had  chosen  to  leave  the  Conservatives.  Mr  Jackson  is  due  to  stand  down  at  the  next  election.  He  is  the  third  Conservative  MP  to  defect  to  Labour  since  1997." 

1	"Three  DJs  replace  Peel  radio  show  |||    The  late  John  Peel's  BBC  Radio  1  show  is  to  be  succeeded  in  February  by  three  shows  hosted  by  three  DJs  focusing  on  diverse,  non-commercial  music.  |||    Huw  Stephens,  Ras  Kwame  and  Rob  Da  Bank  will  each  host  the  mid-week,  late-night  timeslot,  showcasing  UK  talent.  Radio  1  said  the  show  would  not  try  to  replace  Peel,  but  would  rise  to  the  ""challenge""  of  ""keeping  his  legacy  alive""  with  unpredictable  music.  Peel  died  after  suffering  a  heart  attack  in  Peru  in  October.  Radio  1  said  the  three  DJs  had  been  chosen  for  their  ""in-depth  musical  knowledge  across  a  variety  of  musical  genres"".  Rob  Da  Bank  has  been  hosting  The  John  Peel  Show  since  the  DJ's  death.  He  is  also  one  of  the  hosts  of  The  Blue  Room,  an  early  morning  weekend  show  that  plays  a  mix  of  old  and  new  electronic  and  dance  music.  Huw  Stephens  is  currently  one  half  of  the  Radio  1  Thursday  night  show  Bethan  and  Huw  in  Wales,  which  explores  new  music,  especially  up  and  coming  acts  breaking  through  in  Wales.  And  Ras  Kwame  is  the  host  of  100%  Homegrown  on  Radio  1's  digital  station  1Xtra.  His  show  is  dedicated  to  showcasing  the  best  of  UK  black  music  and  broadcasts  live  sessions,  often  giving  new  artists  their  first  chance  to  perform  on  live  national  radio.  |||    All  of  the  three  DJs  will  continue  to  host  their  current  shows  on  Radio  1.  ""It  is  widely  accepted  that  John  Peel  can  never  be  replaced,""  said  the  radio  station.  It  added  that  One  Music  would  support  both  signed  and  unsigned  talent,  and  said:  ""It  will  seek  out  those  making  music  for  music's  sake  rather  than  for  commercial  success.  ""Above  all  it  will  provide  support  to  emerging  genres  of  music  and  styles  that  have  not  yet  and  may  never  reach  the  mainstream.""  |||    One  Music  is  not  new  to  Radio  1  as  it  already  exists  as  a  website,  offering  advice  on  aspects  of  the  music  industry,  such  as  recording  a  demo  and  signing  a  record  contract.  Radio  1's  controller,  Andy  Parfitt,  said:  ""We  believe  that  by  having  a  series  of  DJs  hosting  a  selection  of  shows  under  the  One  Music  title,  we  will  ensure  that  his  legacy  lives  on.""  Stephens  said  he  grew  up  ""listening  to  John""  and  that  it  was  a  ""massive  honour""  to  continue  Peel's  work  championing  new  music.  The  show  will  be  broadcast  from  1  February  on  Tuesdays,  Wednesdays  and  Thursdays  from  2300  GMT  -  0100  GMT." 

0	"Record  year  for  Chilean  copper  |||    Chile's  copper  industry  has  registered  record  earnings  of  $14.2bn  in  2004,  the  governmental  Chilean  Copper  Commission  (Cochilco)  has  reported.  |||    Strong  demand  from  China's  fast-growing  economy  and  high  prices  have  fuelled  production,  said  Cochilco  vice  president  Patricio  Cartagena.  He  added  that  the  boom  has  allowed  the  government  to  collect  $950m  in  taxes.  Mr  Cartagena  said  the  industry  expects  to  see  investment  worth  $10bn  over  the  next  three  years.  |||    ""With  these  investments,  clearly  we  are  going  to  continue  being  the  principle  actor  in  the  mining  of  copper.  It's  a  consolidation  of  the  industry  with  new  projects  and  expansions  that  will  support  greater  production.""  Australia's  BHP  Billiton  -  which  operates  La  Escondida,  the  world's  largest  open  pit  copper  mine  -  is  planning  to  invest  $1.9bn  between  now  and  2007,  while  state-owned  Codelco  will  spend  about  $1bn  on  various  projects.  Chile,  the  biggest  copper  producer  in  the  world,  is  now  analyzing  ways  of  to  keep  prices  stable  at  their  current  high  levels,  without  killing  off  demand  or  leading  customers  to  look  for  substitutes  for  copper.  The  copper  price  reached  a  16-year  high  in  October  2004.  Production  in  Chile  is  expected  rise  3.5%  in  2005  to  5.5  million  tonnes,  said  Mr  Cartagena.  Cochilco  expects  for  2005  a  slight  reduction  on  copper  prices  and  forecasts  export  earnings  will  fall  10.7%." 

1	"Jugnot  'tops  French  actor  league'  |||    Actor  Gerard  Jugnot  -  star  of  the  Oscar-nominated  film  The  Chorus  -  has  beaten  Gerard  Depardieu  to  become  France's  best-paid  actor  of  2004.  |||    Jugnot  made  5.45m  Euros  (£3.77m)  last  year,  according  to  a  table  drawn  up  by  France's  Le  Figaro  newspaper.  In  The  Chorus  (Les  Choristes),  Jugnot  plays  an  inspiring  music  teacher  at  a  school  for  troubled  boys  in  1949.  Despite  starring  in  five  films  in  2004,  Depardieu  made  3.35m  Euros  (£2.31m)  putting  him  third  place  in  the  chart.  ""His  name  [Depardieu]  is  no  longer  sufficient  to  guarantee  the  success  of  a  film,""  said  Le  Figaro  newspaper.  The  Chorus,  which  Jugnot  also  co-produced,  has  drawn  an  audience  of  nearly  nine  million  people  since  its  release  last  year.  |||    Godzilla  star  Jean  Reno  was  France's  second  best-paid  actor  in  2004,  earning  3.55m  Euros  (£2.45m)  .  His  roles  include  a  recent  uncredited  cameo  in  the  Oscar-nominated  Hotel  Rwanda.  The  highest-ranking  woman  on  Le  Figaro's  list  was  Audrey  Tautou  in  10th  place,  earning  885,000  Euros  (£611,000).  She  starred  in  Jean-Pierre  Jeunet's  A  Very  Long  Engagement  (Un  Long  Dimanche  de  Fiancailles)  and  is  also  lined  up  to  co-star  with  Tom  Hanks  in  Ron  Howard's  The  Da  Vinci  Code.  The  Chorus  is  nominated  for  best  foreign  film  at  Sunday's  Oscar  ceremony.  On  Saturday,  it  will  compete  for  the  title  of  best  film  against  fellow  nominee  A  Very  Long  Engagement  in  France's  Cesar  film  awards." 

0	"Stormy  year  for  property  insurers  |||    A  string  of  storms,  typhoons  and  earthquakes  has  made  2004  the  most  expensive  year  on  record  for  property  insurers,  according  to  Swiss  Re.  |||    The  world's  second  biggest  insurer  said  disasters  around  the  globe  have  seen  property  claims  reach  $42bn  (£21.5bn).  ""2004  reinforces  the  trend  towards  higher  losses,""  said  Swiss  Re.  Tightly  packed  populations  in  the  areas  involved  in  natural  and  man-made  disasters  were  to  partly  to  blame  for  the  rise  in  claims,  it  said.  Some  95%  of  insurance  claims  were  for  natural  catastrophes,  with  the  rest  attributed  to  made-made  events.  |||    The  largest  claims  came  from  the  US,  which  was  struck  by  four  hurricanes,  and  Japan,  which  suffered  the  highest  concentration  of  typhoons  for  decades  plus  a  major  earthquake.  |||    Europe  suffered  fewer  natural  disasters,  but  191  people  were  killed  and  more  than  2,000  injured  in  March  after  the  terrorist  attack  on  train  stations  in  Madrid.  The  damages  claimed  in  2004  eclipsed  previous  years,  including  2001  when  the  11  September  attacks  pushed  claims  up  to  $37bn.  Swiss  Re  said  it  had  registered  about  300  natural  and  man-made  disasters  around  the  world  in  2004.  Twenty-one  thousand  people  lost  their  lives  in  the  catastrophes  with  a  cost  to  the  global  economy  of  around  $105bn  (£54bn)." 
